CountryName,Province,Status,CityName,Latitude,Longitude
Colombia,Guainia,Provincial capital,Puerto Inirida,3.88299610736074,-67.8666956114829
Colombia,Guaviare,Provincial capital,San Jose Del Guavuare,2.58100211861477,-72.5799955665743
Colombia,Vaupes,Provincial capital,Mitu,1.26600310005903,-70.2209965484862
Canada,Ontario,Provincial capital,Toronto,43.7207670284304,-79.4126334922417
United States,New York,Other,Buffalo,42.8986620817249,-78.8484325116392
United States,Michigan,Other,Detroit,42.3943200158144,-83.0789276026148
United States,Ohio,Other,Cleveland,41.3907210313571,-81.7275056306676
United States,Pennsylvania,Other,Pittsburgh,40.4972011150698,-79.9970845427378
United States,Ohio,Provincial capital,Columbus,40.0449961653455,-82.9929955790291
The Bahamas,Bahamas,National capital,Nassau,25.0669980196382,-77.3399964996468
United States,Alabama,Other,Mobile,30.6833040762972,-88.1166955054049
United States,Alabama,Provincial capital,Montgomery,32.3600040384551,-86.2990014797988
United States,Florida,Provincial capital,Tallahassee,30.4499971048478,-84.3000025642634
United States,Florida,Other,Jacksonville,30.3300001045307,-81.6599965718941
United States,Florida,Other,Tampa,27.997353035302,-82.5930265392354
United States,Florida,Other,Miami,25.8321241292565,-80.2702164806446
Cuba,Matanzas,Provincial capital,Matanzas,23.0499991155236,-81.5650015047446
Cuba,Ciudad de la Habana,National and provincial capital,Havana,23.0489550791176,-82.4164554748614
United States,Wisconsin,Other,Milwaukee,43.0679430944598,-87.9907405969053
United States,Wisconsin,Provincial capital,Madison,43.0666650641597,-89.3999966254905
United States,Michigan,Provincial capital,Lansing,42.7259970936428,-84.557996553477
United States,Illinois,Other,Chicago,41.8265460775259,-87.6412975243917
United States,Indiana,Provincial capital,Indianapolis,39.8140021590008,-86.1350035328841
United States,Illinois,Provincial capital,Springfield,39.7940041207202,-89.6540036169029
United States,Ohio,Other,Cincinnati,39.1480110212344,-84.4770144771055
United States,Kentucky,Provincial capital,Frankfort,38.2010041385528,-84.8390035277583
United States,Tennessee,Provincial capital,Nashville,36.1420020065745,-86.8179956343791
United States,West Virginia,Provincial capital,Charleston,38.3550030663272,-81.654002588274
United States,North Carolina,Other,Charlotte,35.2058220577802,-80.835677619312
United States,South Carolina,Provincial capital,Columbia,34.0139971603148,-80.9970025086796
United States,Georgia,Provincial capital,Atlanta,33.7959990821786,-84.3489984696305
United States,Maryland,Other,Baltimore,39.3218820542247,-76.6183854766026
United States,Delaware,Provincial capital,Dover,39.1290030716869,-75.5250025054242
United States,Maryland,Provincial capital,Annapolis,38.9590020395507,-76.4919984902688
United States,District of Columbia,National and provincial capital,Washington D.C.,38.8909081615256,-76.953833596057
United States,Virginia,Provincial capital,Richmond,37.5630030723883,-77.4729985297737
United States,Virginia,Other,Norfolk,36.8792911169757,-76.2685735410125
United States,North Carolina,Provincial capital,Raleigh,35.7910020637951,-78.6439974742116
United States,New York,Other,Brooklyn,40.6639621426423,-74.0112205438212
United States,Pennsylvania,Other,Chester,39.8691631580916,-75.3691675364509
United States,New York,Other,Rochester,43.2104670543375,-77.6356105510425
United States,New York,Provincial capital,Albany,42.6590010342129,-73.7690036011927
United States,New Jersey,Other,Newark,40.7199960680355,-74.1999955316106
United States,New York,Other,New York,40.7078641300117,-73.905236534282
United States,Pennsylvania,Provincial capital,Harrisburg,40.2650010638168,-76.9040005088581
United States,New Jersey,Provincial capital,Trenton,40.2249960511382,-74.7809995574854
United States,Pennsylvania,Other,Philadelphia,39.9275550601448,-75.2182285670189
United States,Maine,Provincial capital,Augusta,44.3210040616292,-69.7719955278877
United States,Vermont,Provincial capital,Montpelier,44.2620000355206,-72.5799955665743
United States,New Hampshire,Provincial capital,Concord,43.2060031326304,-71.5439965364809
United States,Massachusetts,Provincial capital,Boston,42.3749971508634,-71.1029964853214
United States,Rhode Island,Provincial capital,Providence,41.815998149088,-71.425997585865
United States,Connecticut,Provincial capital,Hartford,41.760000133649,-72.7029985775609
Venezuela,Distrito Federal,National and provincial capital,Caracas,10.4960430091885,-66.8982774600712
Venezuela,Miranda,Provincial capital,Los Teques,10.3419990698587,-67.0400004790383
Venezuela,Anzoategui,Provincial capital,Barcelona,10.1330009860122,-64.6919995049411
Venezuela,Guarico,Provincial capital,San Juan De Los Morros,9.90099901869925,-67.3540015852923
Venezuela,Bolivar,Provincial capital,Ciudad Bolivar,8.12700012588844,-63.5529955021416
Venezuela,Apure,Provincial capital,San Fernado de Apure,7.90194599000733,-67.4800015053472
Colombia,Vichada,Provincial capital,Puerto Carreno,6.18499808515914,-67.4890014996368
Brazil,Roraima,Provincial capital,Boa Vista,2.8179990446972,-60.6639955148483
Venezuela,Anzoategui,Other,Puerto La Cruz,10.2327030703642,-64.6333014581184
Venezuela,Neuva Esparta,Provincial capital,La Asuncion,11.0333340300327,-63.8833315003959
Trinidad & Tobago,Trinidad & Tobago,National capital,Port of Spain,10.6397371040204,-61.4900604855187
