T2s_Id,Conpany_Name,Company_Description,Profile_URL,Address,Location
3462,Promptus s.r.o.,"Promptus s.r.o.&nbsp;manufactures parts and components with technical processes like&nbsp; Nickel coating, Chromium coating, Brass, Die-casting, Galvanizing, Anodizing, Powder coating, Copperplating, Tin coating, Bondering, Hot-dip galvanize, , Electroplating.",http://www.tech2select.co.uk/comp-3462/,"Krokova 6, 40501, Decin, Czech Republic","<Point><coordinates>14.2296997,50.7718353</coordinates></Point>"
8168,Jan Hubeny s.r.o.,"Jan Hubeny s.r.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Milling , Grinding, Welding, Painting, Brines, Machining with maching center, Turning, Drilling.",http://www.tech2select.at/comp-8168/,"Na Cervenm Hradku 795, 26401, Sedlcany, Czech Republic","<Point><coordinates>14.45099,49.6562708</coordinates></Point>"
3547,Aluminiumárugyár Zrt.,"Aluminiumárugyár Zrt.&nbsp;manufactures parts and components with technical processes like&nbsp;Pressing, Polishing, Coating, Painting, Thermal treatments , Welding, , TIG welding, Plasma sheet cutting.",http://www.tech2select.at/comp-3547/,"Erzsébet Királyné útja 54 - 61, 1142, Budapest, Hungary","<Point><coordinates>19.1043841,47.5255378</coordinates></Point>"
3674,Feszo Trade Kft.,"Feszo Trade Kft.&nbsp;manufactures parts and components with technical processes like&nbsp; Nickel coating, Silver coating, Gold coating, Copperplating, Chromium coating, Chromizing, , Chromatic passivation, Galvanizing, Tin coating.",http://www.tech2select.co.uk/comp-3674/?setWindowname=1&ShowSupplierInfo=1,"Karolina u. 18, 1113, Budapest, Hungary","<Point><coordinates>19.030984,47.4803021</coordinates></Point>"
7390,R&M Revisma N.V.,"R&M Revisma N.V.&nbsp;manufactures parts and components with technical processes like&nbsp;Cutting, Bending, Rolling, Drilling, Welding, Machining with maching center, Metal cutting processes.",http://www.tech2select.co.uk/comp-7390/,"Oude Brug 10, 2900, Schoten, Belgium","<Point><coordinates>4.4770544,51.2376377</coordinates></Point>"
8179,Aliasa,,http://www.tech2select.co.uk/comp-8179/,"Ctra. Gral. Bilbao-Vitoria Km. 22, 48140, Igorre - Vizcaya, Spain","<Point><coordinates>-2.7879401,43.1699083</coordinates></Point>"
3651,Elektrokem OY,"Elektrokem OY&nbsp;manufactures parts and components with technical processes like&nbsp;Tin coating, Galvanizing, Chromizing, , Chromatic passivation, Copperplating, Gold coating, Chromium coating, Silver coating,  Nickel coating.",http://www.tech2select.co.uk/comp-3651/?setWindowname=1&ShowSupplierInfo=1,"Fabianinkatu 13C20, 00130, Helsinki, Finland","<Point><coordinates>24.9491605,60.1653551</coordinates></Point>"
3491,Geo Desy Kft.,"Geo Desy Kft.&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Milling .",http://www.tech2select.de/comp-3491/,"Kondorfa u. 6-8, 1116 , Budapest, Hungary","<Point><coordinates>19.042773,47.4537947</coordinates></Point>"
7594,GULÁCS-FÉM Ipari és Szolgátató Kft.,"GULÁCS-FÉM Ipari és Szolgátató Kft.&nbsp;manufactures parts and components with technical processes like&nbsp;Cutting, Plasma sheet cutting, Painting, Bending, Pressing, Metal cutting processes, Machining with maching center, Milling , Turning, Grinding, Welding.",http://www.tech2select.co.uk/comp-7594/,"József Attila u. 80., 8284, Nemesgulács, Hungary","<Point><coordinates>17.4826747,46.8292269</coordinates></Point>"
8569,Richter 3-D Technik,"Richter 3-D Technik&nbsp;manufactures parts and components with technical processes like&nbsp;Milling , Erode.",http://www.tech2select.co.uk/richter-3-d-technik/,"Reizenwiesen 9, 73642, Welzheim-Breitenf&uuml;rst, Germany","<Point><coordinates>9.61225,48.86012</coordinates></Point>"
8455,MENCL GUSS s.r.o.,"MENCL GUSS s.r.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Melting, Hand molding, Machine casting, Grit blasting, Thermal treatments , Dump box casting, Painting, Coating.",http://www.tech2select.co.uk/comp-8455/,"- , 413 01, Roudnice nad Labem, Czech Republic","<Point><coordinates>14.2604647,50.4252048</coordinates></Point>"
7412,Metallbau Mikschowsky,"Metallbau Mikschowsky&nbsp;manufactures parts and components with technical processes like&nbsp;Pushing, Brush deburring, , Thermal burring, Bending, Pull thread, Welding, Spot-welding, Grinding, Sheet rolling.",http://www.tech2select.co.uk/metallbau-mikschowsky/?setWindowname=1&ShowSupplierInfo=1,"Lilienfelder Str. 3, 3100, St. P&ouml;lten, Austria","<Point><coordinates>15.6171045,48.1600699</coordinates></Point>"
8965,ZALESI a.s. - Zavod Kovo,"ZALESI a.s. - Zavod Kovo&nbsp;manufactures parts and components with technical processes like&nbsp;Flat-die thread rolling, Milling , Surface Grinding, Grinding, Drilling, Automatic turning, Turning, Thread cutting, Welding, Flame cutting, Cutting, Sawing, Bending.",http://www.tech2select.co.uk/comp-8965/,"Str. Uherskobrodska 119, 763 26, Luhacovice, Czech Republic","<Point><coordinates>17.7417841,49.0925864</coordinates></Point>"
8560,"SKS Krnov, a.s.","SKS Krnov, a.s.&nbsp;manufactures parts and components with technical processes like&nbsp;Hand molding, Machine casting.",http://www.tech2select.co.uk/comp-8560/,"Revolucni 71, 794 01, KRNOV, Czech Republic","<Point><coordinates>17.6853928,50.087419</coordinates></Point>"
9371,KARA Engineering,,http://www.tech2select.co.uk/kara-engineering/,"Innere M&uuml;nchener Strasse 36, 84036, Landshut, Germany","<Point><coordinates>12.1437997,48.528969</coordinates></Point>"
7721,REKU Ges.m.b.H.,"REKU Ges.m.b.H.&nbsp;manufactures parts and components with technical processes like&nbsp;Welding, Cutting, Pushing, Plasma welding, Stud welding, Spot-welding, Edge Bending, Bending, Painting, Glass bead blasting, Grinding.",http://www.tech2select.at/reku-gesmbh/,"Maukenbach 16, 6250, Kundl / Radfeld, Austria","<Point><coordinates>11.9377537,47.4522978</coordinates></Point>"
7656,Ferrpol Bracia Matuszewscy Sp. z o.o.,"Ferrpol Bracia Matuszewscy Sp. z o.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Machining with maching center, Turning, Milling , Grinding, Surface Grinding, Sawing.",http://www.tech2select.co.uk/comp-7656/,"ul. Pozna´nska 3, 63-900, Sierakowo Rawicz, Poland","<Point><coordinates>16.86284,51.6168</coordinates></Point>"
8363,Tigar Tehnicka Guma d.o.o.,Tigar Tehnicka Guma d.o.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Cutting.,http://www.tech2select.co.uk/comp-8363/,"Nikole Pasica 213, 18300, Pirot, Serbia","<Point><coordinates>22.589272,43.1609749</coordinates></Point>"
7595,Zodel Zerspanungstechnik GmbH,"Zodel Zerspanungstechnik GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Automatic turning, Milling , Trimming, Broaching, Gear cutting, Rolling, Thermal treatments , Turning, Pressing, Painting, Grinding, Cleaning.",http://www.tech2select.co.uk/zodel-zerspanungstechnik-gmbh/,"Karl-Maybach-Str. 6, 88074, Meckenbeuren, Germany","<Point><coordinates>9.56448,47.69182</coordinates></Point>"
3584,Albert Weber Hungária Kft.,"Albert Weber Hungária Kft.&nbsp;manufactures parts and components with technical processes like&nbsp;Grinding, Welding, Turning, Milling .",http://www.tech2select.co.uk/comp-3584/,"Táti út 28, 2500, Esztergom, Hungary","<Point><coordinates>18.7353684,47.7813386</coordinates></Point>"
7956,Horst Petschenig GesmbH,"Horst Petschenig GesmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Drilling, Grinding, Turning, Milling .",http://www.tech2select.co.uk/horst-petschenig-gesmbh/,"Haydngasse 5, 8642, St. Lorenzen im M&uuml;rztal, Austria","<Point><coordinates>15.3609736,47.4745726</coordinates></Point>"
3564,ad - tech s.r.o,ad - tech s.r.o&nbsp;manufactures parts and components with technical processes like&nbsp;Cutting.,http://www.tech2select.co.uk/comp-3564/,"Prumyslova 9, 43151, Klasterec nad Ohri - Vernerova, Czech Republic","<Point><coordinates>13.2139177,50.3969416</coordinates></Point>"
8984,MWN in Niefern Maschinenfabrik GmbH,"MWN in Niefern Maschinenfabrik GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Electroplating, Welding, Turning, Engraving.",http://www.tech2select.co.uk/mwn-in-niefern-maschinenfabrik-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Bahnhofstra&szlig;e 51-53, 75219, Niefern-&Ouml;schelbronn, Germany","<Point><coordinates>8.76759,48.91919</coordinates></Point>"
7806,ACE Apparatebau construction & engineering GmbH,"ACE Apparatebau construction & engineering GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Metal cutting processes, Drilling, Milling , Turning, Machining with maching center.",http://www.tech2select.co.uk/ace-apparatebau-construction-und-engineering-gmbh/,"Hans-Thalhammer-Strasse 18, 8501, Lieboch, Austria","<Point><coordinates>15.3464362,46.9645775</coordinates></Point>"
7878,VPAZ s.r.o.,"VPAZ s.r.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Drilling, Turning, Milling , Plasma welding, , Shaping.",http://www.tech2select.co.uk/comp-7878/,"Zavisice 167, 74221, Koprivnice, Czech Republic","<Point><coordinates>18.164813,49.6214538</coordinates></Point>"
7914,Machinefabriek G. van der Ploeg B.V.,"Machinefabriek G. van der Ploeg B.V.&nbsp;manufactures parts and components with technical processes like&nbsp;Milling , Turning, Carousel turning, Welding, Electrode welding.",http://www.tech2select.at/comp-7914/,"Plutoweg 13, 8900 , CC Leeuwarden, Netherlands","<Point><coordinates>5.8347597,53.1976313</coordinates></Point>"
7168,PATINA &Ouml;NT&Ouml;DE &Ouml;ntészeti Gyártó és Szolgáltató Kft.,PATINA &Ouml;NT&Ouml;DE &Ouml;ntészeti Gyártó és Szolgáltató Kft.&nbsp;manufactures parts and components with technical processes like&nbsp;Casting.,http://www.tech2select.de/comp-7168/,"Attila u. 37., 1201, Budapest, Hungary","<Point><coordinates>19.1017513,47.4318389</coordinates></Point>"
7875,Beuttenm&uuml;ller GmbH Design + Engineering Center,"Beuttenm&uuml;ller GmbH Design + Engineering Center&nbsp;manufactures parts and components with technical processes like&nbsp;Milling , Grinding, Turning, Spray painting, Metallizing, Surface Grinding.",http://www.tech2select.co.uk/beuttenmueller-gmbh-design--engineering-center/,"Kanalstr. 35, 73066, Uhingen, Germany","<Point><coordinates>9.5780665,48.7072819</coordinates></Point>"
8844,PONAR-ROGOWSKI,"PONAR-ROGOWSKI&nbsp;manufactures parts and components with technical processes like&nbsp;Thread cutting, Drilling, Grinding, Turning, Milling .",http://www.tech2select.at/comp-8844/,"ul. Przemyslowa 7, 63 600, Kepno, Poland","<Point><coordinates>18.00564,51.297449</coordinates></Point>"
7895,LANZA Automatendrehtechnik GmbH & Co KG,"LANZA Automatendrehtechnik GmbH & Co KG&nbsp;manufactures parts and components with technical processes like&nbsp;Automatic turning, Turning, Electroplating, Polishing, Grinding, Stain, Annealing, Pressing, Rolling, Erode, Injection mold.",http://www.tech2select.co.uk/lanza-automatendrehtechnik-gmbh-und-co-kg/,"Baudi&szlig;gasse 9-11, 1110, Wien, Austria","<Point><coordinates>16.4616677,48.1457816</coordinates></Point>"
9143,SC UMUC SA,"SC UMUC SA&nbsp;manufactures parts and components with technical processes like&nbsp;Milling , Carousel turning, Turning, Assembly, Pressing, Welding, Grinding, Pushing, Plasma sheet cutting, Flame cutting.",http://www.tech2select.co.uk/comp-9143/?setWindowname=1&ShowSupplierInfo=1,"78 Metalurgiei Blvd. , 000000, Bucharest, Romania","<Point><coordinates>26.1328831,44.3672069</coordinates></Point>"
7575,"ALACO, s.r.o.","ALACO, s.r.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Dump box casting, Ingot mould casting, Thermal treatments , Painting.",http://www.tech2select.co.uk/comp-7575/,"Priemyselná 873, 96601, Hliník nad Hronom, Slovakia","<Point><coordinates>18.7785609,48.5365977</coordinates></Point>"
7942,Werner H&uuml;bner GmbH,"Werner H&uuml;bner GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Milling , Machining with maching center, Drilling, Sawing, Assembly.",http://www.tech2select.co.uk/werner-huebner-gmbh/,"Zeppelinstr. 6, 21337, L&uuml;neburg, Germany","<Point><coordinates>10.46578,53.24847</coordinates></Point>"
8460,TRIANGOLO spol. s r.o.,"TRIANGOLO spol. s r.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Smith forging, Drop forging, Rolling, Blasting, Sawing, Hammering.",http://www.tech2select.at/comp-8460/,"Wolkerova 845, 768 24, Hulín, Czech Republic","<Point><coordinates>17.4800273,49.3081723</coordinates></Point>"
7503,Nieman Dreherei + Fr&auml;serei GmbH,"Nieman Dreherei + Fr&auml;serei GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Drilling, Thread cutting, Gear cutting, Turning, Milling .",http://www.tech2select.co.uk/nieman-dreherei--fraeserei-gmbh/,"Colnrader Str. 36, 27239, Twistringen, Germany","<Point><coordinates>8.58058,52.80825</coordinates></Point>"
9617,intec repairs GmbH,"intec repairs GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Milling , Grinding, Drilling.",http://www.tech2select.at/intec-repairs-gmbh/,"1. Haidequerstrasse 1, 1110, Wien, Austria","<Point><coordinates>16.4303112,48.1834998</coordinates></Point>"
2193,MGG Group B.V.,"MGG Group B.V.&nbsp;manufactures parts and components with technical processes like&nbsp;Dump box casting, Welding, Forming, Low pressure casting, High pressure casting, Vacuum-Casting.",http://www.tech2select.at/comp-2193/,"Industriestraat 14a, NL-5931, PJ Tegelen, Netherlands","<Point><coordinates>6.1361012,51.3376235</coordinates></Point>"
3733,AMEEJEE VALLEEJEE & SONS,"AMEEJEE VALLEEJEE & SONS&nbsp;manufactures parts and components with technical processes like&nbsp;Sawing, Pushing, Hot rolling, Drop forging, Smith forging, Pressing, Cutting, Welding.",http://www.tech2select.co.uk/comp-3733/?setWindowname=1&ShowSupplierInfo=1,"Ameejee Chambers, Campbell Str. , 74200, Karachi, Pakistan","<Point><coordinates>67.0070474,24.8526136</coordinates></Point>"
8394,PW s.r.o.,"PW s.r.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Machining with maching center, Turning, Thread cutting.",http://www.tech2select.co.uk/comp-8394/?setWindowname=1&ShowSupplierInfo=1,"Okruzna 840, 018 51, Nová Dubnica, Slovakia","<Point><coordinates>18.1410423,48.9347596</coordinates></Point>"
8090,"AVC, a.s.","AVC, a.s.&nbsp;manufactures parts and components with technical processes like&nbsp;Machining with maching center, Thermal treatments , Annealing, Hardening, Nitrocarburisation, Cleaning, Bonding, Melting, Turning, Shaping, Broaching, Grooving, , Drilling, Gear cutting, , Grinding, Welding, Painting, Conserving, Cutting, Helical gearing, Spur cutting, Spur toothing.",http://www.tech2select.co.uk/comp-8090/,"ul. Slobody 1360, 022 11, Cadca, Slovakia","<Point><coordinates>18.7895389,49.4386964</coordinates></Point>"
9038,RIGAS DIZELIS INSTRUMENTI JSC,"RIGAS DIZELIS INSTRUMENTI JSC&nbsp;manufactures parts and components with technical processes like&nbsp;Gear cutting, Turning, Milling .",http://www.tech2select.co.uk/comp-9038/,"Ganibu dambis 40, 1005, Riga, Latvia","<Point><coordinates>24.1224024,56.992166</coordinates></Point>"
7590,Ing. Pavol G&ouml;r&ouml;g - Modeláren,Ing. Pavol G&ouml;r&ouml;g - Modeláren&nbsp;manufactures parts and components with technical processes like&nbsp;Dump box casting.,http://www.tech2select.co.uk/comp-7590/,"Stúrovo námestie 9/29, 03601, Martin, Slovakia","<Point><coordinates>18.9233568,49.0652618</coordinates></Point>"
9563,Koltay CNC & Technik,Koltay CNC & Technik&nbsp;manufactures parts and components with technical processes like&nbsp;Milling .,http://www.tech2select.de/koltay-cnc-und-technik/,"Klostergasse 22, 8280, F&uuml;rstenfeld, Austria","<Point><coordinates>16.0765355,47.0497937</coordinates></Point>"
9515,Adolf Brenne Iserlohn ,"Adolf Brenne Iserlohn &nbsp;manufactures parts and components with technical processes like&nbsp;Spooling, Spring coiling, Bending, Pushing.",http://www.tech2select.co.uk/adolf-brenne-iserlohn-/,"Industriegebiet Markenfeld, Liegnitzer Stra&szlig;e 4-6, 58642, Iserlohn-Letmathe, Germany","<Point><coordinates>7.692217,51.373112</coordinates></Point>"
7918,Hilmar Industries,"Hilmar Industries&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Milling .",http://www.tech2select.co.uk/comp-7918/,"Europaweg 5, 8181, BG Heerde, Netherlands","<Point><coordinates>6.0437369,52.3964435</coordinates></Point>"
3604,Luvata Castform Oy,"Luvata Castform Oy&nbsp;manufactures parts and components with technical processes like&nbsp;Welding, Casting.",http://www.tech2select.co.uk/comp-3604/,"Kasten 78, 02101, Espoo, Finland","<Point><coordinates>24.6558839,60.2054791</coordinates></Point>"
